"","orden","id.x","dominant_topic","topic_perc_contrib","keywords","text","topic","id.y","organizacion","reg_id","cod_com_ine","rango_edades_id","cantidad_participantes","contexto_id"
"3775",668,3774,1,0.249200001358986,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['perder', 'mas', 'clase']","Mejorar calidad y acceso a salud y educación",679,"cncpt escuela canadá",6,6116,"10 a 13",13,"Otro"
"3776",677,3775,4,0.390300005674362,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['miedo', 'ser', 'agredir', 'reprimir']","Conectividad y transporte",688,"opd 24 horas copiapó",3,3101,"Todos",9,"Oficina de Protección de Derechos"
"3777",685,3776,5,0.370400011539459,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['camaras', 'vigilancia']","Seguridad",696,"centro de atención para hijos e hijas de mujeres principales temporeras",6,6303,"6 a 9",21,"Otro"
"3778",727,3777,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación",738,"opd mataquito",7,7303,"10 a 13",34,"Establecimiento Educacional"
"3779",799,3778,2,0.190400004386902,"menos, cambiar, padre, igualdad_genero, actividad, politicos, disminuir, saqueo, calle, mayor_cantidad","['cambiar', 'psu']","Cambios políticos y culturales",810,"opd los angeles",8,8301,"14 a 18",11,"Oficina de Protección de Derechos"
"3780",2,3779,1,0.28549998998642,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['falto', 'oportunidad']","Mejorar calidad y acceso a salud y educación",3,"liceo   industrial",12,12101,"14 a 18",200,"Establecimiento Educacional"
"3781",4,3780,6,0.399399995803833,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['creen_necesario', 'acoger', 'propuesta', 'poblar']","Derechos sociales e igualdad",5,"oficina local de la niñez santiago",13,13101,"Todos",20,"Oficina Local de la Niñez"
"3782",35,3781,3,0.239600002765656,"gente, justicia, presidente, dinero, medio_ambiente, miedo, abuso_poder, manifestante, paz, precio","['vias', 'acceso', 'salir', 'localidad', 'rural']","Paz y justicia",39,"opd maule",7,7105,"Todos",35,"Establecimiento Educacional"
"3783",66,3782,0,0.240600004792213,"sueldo, existir, desigualdad, vivienda, ano, eliminar, bajar, universal, madre, mujer","['necesario', 'eliminar', 'nepotismo']","Vivienda",72,"opd viña del mar",5,5109,"14 a 18",5,"Consejo Consultivo"
"3784",77,3783,6,0.456400007009506,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['cambio', 'nivel', 'constitucional']","Derechos sociales e igualdad",85,"coord niñez octava y chcc comunal",8,8206,"10 a 13",6,"Establecimiento Educacional"
"3785",91,3784,3,0.232500001788139,"gente, justicia, presidente, dinero, medio_ambiente, miedo, abuso_poder, manifestante, paz, precio","['limpiar']","Paz y justicia",99,"oficina comunal chile crece contigo",5,5501,"4 a 5",10,"Otro"
"3786",109,3785,7,0.324499994516373,"acceso, trabajar, hospital, mascota, parlamentario, areas_verdes, dialogos, inadecuado, digno, infantil","['hospital', 'vez', 'ir', 'rancagua', 'costar']","Acceso a servicios y prestaciones dignas",117,"oficina local de la niñez municipalidad de requínoa",6,6116,"10 a 13",6,"Oficina Local de la Niñez"
"3787",112,3786,1,0.33390000462532,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['doctorar', 'mayor', 'disponibilidad', 'atender']","Mejorar calidad y acceso a salud y educación",120,"oficina de protección de derechos chiguayante",8,8103,"Todos",100,"Oficina de Protección de Derechos"
"3788",164,3787,4,0.279100000858307,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['derecho', 'adolescente', 'partir', 'policias', 'choferes', 'medio', 'transportar']","Conectividad y transporte",172,"programas psa elqui",4,4101,"14 a 18",5,"Programa Sename"
"3789",190,3788,7,0.27360001206398,"acceso, trabajar, hospital, mascota, parlamentario, areas_verdes, dialogos, inadecuado, digno, infantil","['hospital', 'subir', 'mercaderia']","Acceso a servicios y prestaciones dignas",198,"red de protección social santa maría y opd santa maría",5,5706,"10 a 13",44,"Establecimiento Educacional"
"3790",222,3789,3,0.341699987649918,"gente, justicia, presidente, dinero, medio_ambiente, miedo, abuso_poder, manifestante, paz, precio","['abuso_poder', 'gobernante']","Paz y justicia",230,"opd las compañías",4,4101,"Todos",13,"Oficina de Protección de Derechos"
"3791",224,3790,8,0.338099986314774,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['recurso', 'directo', 'residenciar']","Espacios públicos",232,"fundación crate hogar san francisco",7,7304,"14 a 18",6,"Programa Sename"
"3792",234,3791,2,0.332399994134903,"menos, cambiar, padre, igualdad_genero, actividad, politicos, disminuir, saqueo, calle, mayor_cantidad","['solo', 'clase', 'ostentar', 'poder', 'riqueza']","Cambios políticos y culturales",242,"junta de vecinos imperial",9,9111,"14 a 18",17,"Oficina de Protección de Derechos"
"3793",264,3792,6,0.349799990653992,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['necesidad', 'urgente', 'reeducar', 'familia', 'mundial']","Derechos sociales e igualdad",273,"programa chile crece contigo",6,6310,"10 a 13",6,"Otro"
"3794",491,3793,5,0.388900011777878,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['pasar', 'mas', 'tiempo_padres', 'trabajar']","Seguridad",502,"chile crece contigo calle larga y cesfam josé joaquín aguirre",5,5302,"10 a 13",8,"Otro"
"3795",566,3794,5,0.323300004005432,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['basura', 'lato', 'soler']","Seguridad",577,"idayne",13,13113,"10 a 13",6,"Otro"
"3796",579,3795,5,0.395000010728836,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['alto', 'demandar', 'carne', 'animal']","Seguridad",590,"opd los muermos",10,10106,"14 a 18",12,"Consejo Consultivo"
"3797",634,3796,5,0.370400011539459,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['tener', 'moto']","Seguridad",645,"opd valle del sol oln quillón",16,16107,"10 a 13",18,"Oficina de Protección de Derechos"
"3798",643,3797,1,0.376399993896484,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejor', 'sistema', 'justicia']","Mejorar calidad y acceso a salud y educación",654,"opd",10,10102,"14 a 18",3,"Oficina de Protección de Derechos"
"3799",668,3798,9,0.233199998736382,"respetar, partir, piscina, hacer, colegio, comuna, problema, necesario, sector, ademar","['nuevo']","Espacios recreativos y de esparcimiento",679,"cncpt escuela canadá",6,6116,"10 a 13",13,"Otro"
"3800",727,3799,4,0.199399992823601,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['existir', 'delincuencia', 'carabinero']","Conectividad y transporte",738,"opd mataquito",7,7303,"10 a 13",34,"Establecimiento Educacional"
"3801",799,3800,9,0.239999994635582,"respetar, partir, piscina, hacer, colegio, comuna, problema, necesario, sector, ademar","['evitar', 'decisión', 'tomar', 'deber', 'plata']","Espacios recreativos y de esparcimiento",810,"opd los angeles",8,8301,"14 a 18",11,"Oficina de Protección de Derechos"
"3802",2,3801,6,0.232199996709824,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['injusticia', 'socio']","Derechos sociales e igualdad",3,"liceo   industrial",12,12101,"14 a 18",200,"Establecimiento Educacional"
"3803",4,3802,4,0.300700008869171,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['importancia', 'necesidad', 'visualizar', 'violencia', 'estrategia', 'resolver', 'problema']","Conectividad y transporte",5,"oficina local de la niñez santiago",13,13101,"Todos",20,"Oficina Local de la Niñez"
"3804",35,3803,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación",39,"opd maule",7,7105,"Todos",35,"Establecimiento Educacional"
"3805",91,3804,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación",99,"oficina comunal chile crece contigo",5,5501,"4 a 5",10,"Otro"
"3806",109,3805,8,0.300000011920929,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['abrir', 'oportunidad', 'desarrollar', 'talento']","Espacios públicos",117,"oficina local de la niñez municipalidad de requínoa",6,6116,"10 a 13",6,"Oficina Local de la Niñez"
"3807",112,3806,1,0.376399993896484,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['bajar', 'preciar', 'medicamento']","Mejorar calidad y acceso a salud y educación",120,"oficina de protección de derechos chiguayante",8,8103,"Todos",100,"Oficina de Protección de Derechos"
"3808",190,3807,3,0.232500001788139,"gente, justicia, presidente, dinero, medio_ambiente, miedo, abuso_poder, manifestante, paz, precio","['caer']","Paz y justicia",198,"red de protección social santa maría y opd santa maría",5,5706,"10 a 13",44,"Establecimiento Educacional"
"3809",222,3808,1,0.28549998998642,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['in_equidad', 'acceso']","Mejorar calidad y acceso a salud y educación",230,"opd las compañías",4,4101,"Todos",13,"Oficina de Protección de Derechos"
"3810",224,3809,5,0.224700003862381,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['apoyar', 'infancia']","Seguridad",232,"fundación crate hogar san francisco",7,7304,"14 a 18",6,"Programa Sename"
"3811",264,3810,1,0.531000018119812,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['generar', 'mayor', 'herramienta', 'preventivo', 'medir', 'contingencia', 'casar', 'catastrofe']","Mejorar calidad y acceso a salud y educación",273,"programa chile crece contigo",6,6310,"10 a 13",6,"Otro"
"3812",491,3811,1,0.249200001358986,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejor', 'futuro', 'chico']","Mejorar calidad y acceso a salud y educación",502,"chile crece contigo calle larga y cesfam josé joaquín aguirre",5,5302,"10 a 13",8,"Otro"
"3813",579,3812,1,0.376399993896484,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['malo', 'calidad', 'salud']","Mejorar calidad y acceso a salud y educación",590,"opd los muermos",10,10106,"14 a 18",12,"Consejo Consultivo"
"3814",634,3813,8,0.210999995470047,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['tener', 'gran', 'patio']","Espacios públicos",645,"opd valle del sol oln quillón",16,16107,"10 a 13",18,"Oficina de Protección de Derechos"
"3815",643,3814,1,0.431199997663498,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['educacion', 'calidad']","Mejorar calidad y acceso a salud y educación",654,"opd",10,10102,"14 a 18",3,"Oficina de Protección de Derechos"
"3816",727,3815,5,0.224700003862381,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['pagar', 'bombero']","Seguridad",738,"opd mataquito",7,7303,"10 a 13",34,"Establecimiento Educacional"
"3817",799,3816,1,0.28549998998642,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['educacion', 'valorar']","Mejorar calidad y acceso a salud y educación",810,"opd los angeles",8,8301,"14 a 18",11,"Oficina de Protección de Derechos"
"3818",4,3817,6,0.399399995803833,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['creen_necesario', 'acoger', 'propuesta', 'poblar']","Derechos sociales e igualdad",5,"oficina local de la niñez santiago",13,13101,"Todos",20,"Oficina Local de la Niñez"
"3819",35,3818,4,0.267399996519089,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['violencia']","Conectividad y transporte",39,"opd maule",7,7105,"Todos",35,"Establecimiento Educacional"
"3820",91,3819,2,0.333999991416931,"menos, cambiar, padre, igualdad_genero, actividad, politicos, disminuir, saqueo, calle, mayor_cantidad","['cambiar', 'quillota']","Cambios políticos y culturales",99,"oficina comunal chile crece contigo",5,5501,"4 a 5",10,"Otro"
"3821",112,3820,3,0.232500001788139,"gente, justicia, presidente, dinero, medio_ambiente, miedo, abuso_poder, manifestante, paz, precio","['medio_ambiente']","Paz y justicia",120,"oficina de protección de derechos chiguayante",8,8103,"Todos",100,"Oficina de Protección de Derechos"
"3822",190,3821,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación",198,"red de protección social santa maría y opd santa maría",5,5706,"10 a 13",44,"Establecimiento Educacional"
"3823",222,3822,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación",230,"opd las compañías",4,4101,"Todos",13,"Oficina de Protección de Derechos"
"3824",224,3823,1,0.334100008010864,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['etica']","Mejorar calidad y acceso a salud y educación",232,"fundación crate hogar san francisco",7,7304,"14 a 18",6,"Programa Sename"
"3825",491,3824,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación",502,"chile crece contigo calle larga y cesfam josé joaquín aguirre",5,5302,"10 a 13",8,"Otro"
"3826",579,3825,0,0.219099998474121,"sueldo, existir, desigualdad, vivienda, ano, eliminar, bajar, universal, madre, mujer","['pagar']","Vivienda",590,"opd los muermos",10,10106,"14 a 18",12,"Consejo Consultivo"
"3827",634,3826,1,0.249200001358986,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['tener', 'casar', 'propio']","Mejorar calidad y acceso a salud y educación",645,"opd valle del sol oln quillón",16,16107,"10 a 13",18,"Oficina de Protección de Derechos"
"3828",643,3827,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación",654,"opd",10,10102,"14 a 18",3,"Oficina de Protección de Derechos"
"3829",727,3828,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación",738,"opd mataquito",7,7303,"10 a 13",34,"Establecimiento Educacional"
"3830",799,3829,8,0.338200002908707,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['publicar', 'menos', 'privar']","Espacios públicos",810,"opd los angeles",8,8301,"14 a 18",11,"Oficina de Protección de Derechos"
"3831",91,3830,4,0.228400006890297,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['gente', 'malo']","Conectividad y transporte",99,"oficina comunal chile crece contigo",5,5501,"4 a 5",10,"Otro"
"3832",112,3831,5,0.196199998259544,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['hacer', 'mas', 'parque']","Seguridad",120,"oficina de protección de derechos chiguayante",8,8103,"Todos",100,"Oficina de Protección de Derechos"
"3833",190,3832,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación",198,"red de protección social santa maría y opd santa maría",5,5706,"10 a 13",44,"Establecimiento Educacional"
"3834",222,3833,8,0.241799995303154,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['falto', 'civica']","Espacios públicos",230,"opd las compañías",4,4101,"Todos",13,"Oficina de Protección de Derechos"
