"","orden","id.x","dominant_topic","topic_perc_contrib","keywords","text","topic","id.y","organizacion","reg_id","cod_com_ine","rango_edades_id","cantidad_participantes","contexto_id"
"1433",719,1432,3,0.523400008678436,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['ultimo', 'trabajar', 'proyecto', 'intervencion', 'relativo', 'recuperacion', 'espacio', 'colaboracion', 'oficina', 'municipal', 'ong', 'vinculado', 'ninez']","Mayor asistencia a Diálogos/Cabildos",730,"opd cerro navia",13,13103,"Todos",63,"Oficina Local de la Niñez"
"1434",726,1433,7,0.553600013256073,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['respetar', 'importar', 'condicion']","Compromiso de obtener mejores notas",737,"ilustre mucnicpalidad sagrada familia",7,7307,"6 a 9",27,"Otro"
"1435",727,1434,8,0.269300013780594,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['responsable', 'voto']","Mayor participación en instancias de diálogo",738,"opd mataquito",7,7303,"10 a 13",34,"Establecimiento Educacional"
"1436",731,1435,8,0.468100011348724,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['manifestación', 'pacifica']","Mayor participación en instancias de diálogo",742,"cescof maximino beltrán mora",9,9108,"6 a 9",11,"Otro"
"1437",732,1436,8,0.224700003862381,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['mayor', 'cuidado', 'naturalez']","Mayor participación en instancias de diálogo",743,"oficina de protección de derechos de pirque",13,13202,"10 a 13",8,"Oficina de Protección de Derechos"
"1438",733,1437,3,0.344700008630753,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['trabajar']","Mayor asistencia a Diálogos/Cabildos",744,"centro de internación provisoria de san joaquín",13,13129,"14 a 18",6,"Programa Sename"
"1439",736,1438,0,0.294800013303757,"comprometer, mejor, trabajo, demanda, respetuoso, escuela, asi, subir, ninos_nina, continuar","['asi', 'mismo', 'comprometer', 'utilizar', 'red', 'apoyo', 'ahora', 'encontrar']","Respeto en la escuela",747,"corporación opción linares ase ple pla",7,7401,"14 a 18",7,"Programa Sename"
"1440",737,1439,3,0.505900025367737,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['alcalde', 'comprometio', 'responder', 'carta', 'redactado', 'nino', 'dia', 'hoy', 'entregar', 'respuesta', 'realacer', 'actividad', 'ninos_nina', 'participar', 'aldea', 'entrego', 'carta', 'respuesta', 'alcalde', 'nino', 'escuela', 'fundo', 'chanco', 'aun', 'posible', 'realizar', 'actividad', 'dado', 'termino', 'ano', 'escolar', 'marzo', 'realizar']","Mayor asistencia a Diálogos/Cabildos",748,"opd concepcion",8,8101,"6 a 9",25,"Otro"
"1441",739,1440,5,0.369899988174438,"adulto, cambio, marcha, mejorar, ano, ir, nuevo, colegio, tiempo, acuerdo","['realizar', 'taller', 'familia', 'desarrollo', 'habilidad', 'contencion', 'crisis']","Mejorar en el colegio",750,"opd concepcion",8,8101,"6 a 9",13,"Consejo Consultivo"
"1442",749,1441,7,0.474900007247925,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['respetar', 'horario', 'uso', 'celular']","Compromiso de obtener mejores notas",760,"opd fresia",10,10104,"10 a 13",5,"Oficina de Protección de Derechos"
"1443",750,1442,3,0.131500005722046,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['violenci']","Mayor asistencia a Diálogos/Cabildos",761,"chile crece contigo",13,13603,"6 a 9",20,"Establecimiento Educacional"
"1444",754,1443,3,0.131500005722046,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['honest']","Mayor asistencia a Diálogos/Cabildos",765,"chile crece contigo",13,13603,"10 a 13",20,"Establecimiento Educacional"
"1445",756,1444,4,0.259099990129471,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['comprometer', 'estudiar']","Ayudar y respetar a los compañeros",767,"programa mca elqui lrpa",4,4101,"14 a 18",7,"Programa Sename"
"1446",758,1445,7,0.332100003957748,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['feliz']","Compromiso de obtener mejores notas",769,"escuela de verano",16,16204,"Todos",13,"Establecimiento Educacional"
"1447",760,1446,8,0.55620002746582,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['participar', 'instancia', 'dialog']","Mayor participación en instancias de diálogo",771,"niños y niñas del programa de centros para hijos con madres y o cuidadores principales",9,9115,"10 a 13",13,"Establecimiento Educacional"
"1448",762,1447,3,0.562099993228912,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['saber', 'pensamiento', 'valido']","Mayor asistencia a Diálogos/Cabildos",773,"chile crece contigo el carmen",16,16104,"10 a 13",10,"Establecimiento Educacional"
"1449",766,1448,6,0.486600011587143,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['decir', 'presidente', 'mejorar', 'pais', 'dar', 'mas', 'plata', 'abuelo']","Compartir y conversar con la familia y la gente",777,"ilustre municipalidad de lolol",6,6304,"6 a 9",8,"Establecimiento Educacional"
"1450",767,1449,5,0.352299988269806,"adulto, cambio, marcha, mejorar, ano, ir, nuevo, colegio, tiempo, acuerdo","['acercamiento', 'actor', 'politico', 'forma', 'escuchen', 'demanda', 'incorporado', 'nuevo', 'politica']","Mejorar en el colegio",778,"corporación opción  abate molina",7,7201,"14 a 18",7,"Programa Sename"
"1451",778,1450,7,0.273900002241135,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['conversar', 'problema', 'pasar', 'romper']","Compromiso de obtener mejores notas",789,"programa chile crece contigo",16,16101,"Todos",9,"Establecimiento Educacional"
"1452",782,1451,8,0.47639998793602,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['apoyar', 'padre', 'participar', 'actividad']","Mayor participación en instancias de diálogo",793,"francisco urrutia urrutia",7,7403,"6 a 9",9,"Establecimiento Educacional"
"1453",783,1452,6,0.274699985980987,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['compartir', 'famili']","Compartir y conversar con la familia y la gente",794,"oficina de protección de derechos de pirque",13,13202,"10 a 13",7,"Oficina de Protección de Derechos"
"1454",786,1453,6,0.394600003957748,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['actuar', 'forma', 'violent']","Compartir y conversar con la familia y la gente",797,"municipalidad de coihueco",16,16302,"10 a 13",10,"Establecimiento Educacional"
"1455",788,1454,3,0.276199996471405,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['mas', 'amable']","Mayor asistencia a Diálogos/Cabildos",799,"oficina local de la niñez",16,16107,"10 a 13",28,"Otro"
"1456",789,1455,3,0.396200001239777,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['trabajar', 'mas', 'respeto']","Mayor asistencia a Diálogos/Cabildos",800,"oficina de proteccion de derechos de pirque",13,13202,"10 a 13",6,"Oficina de Protección de Derechos"
"1457",793,1456,6,0.395000010728836,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['hacer', 'responsable', 'gente']","Compartir y conversar con la familia y la gente",804,"cnct",7,7407,"10 a 13",20,"Establecimiento Educacional"
"1458",800,1457,1,0.366800010204315,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['luchar', 'ley', 'establecido', 'mejor', 'educacion', 'futuro']","Cuidar la convivencia",812,"municipalidad de salamanca",4,4204,"6 a 9",9,"Establecimiento Educacional"
"1459",812,1458,3,0.276199996471405,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['tratar', 'respet']","Mayor asistencia a Diálogos/Cabildos",824,"ppf araucaria",8,8105,"6 a 9",14,"Programa Sename"
"1460",817,1459,2,0.534600019454956,"espacio, participacion, mayor, mantener, generar, joven, calle, evitar, ambito, publico","['mantener', 'orden', 'publico']","Mayor incidencia en el ambito público",829,"grupos de adolescentes de liceo de hualañe",7,7302,"14 a 18",6,"Establecimiento Educacional"
"1461",818,1460,6,0.296600013971329,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['difundir', 'contenido', 'abordado', 'actual', 'reunion']","Compartir y conversar con la familia y la gente",830,"grupo de alumnas",7,7302,"14 a 18",7,"Establecimiento Educacional"
"1462",819,1461,3,0.344700008630753,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['denominar']","Mayor asistencia a Diálogos/Cabildos",831,"sbc luis emilio recabarren",2,2101,"14 a 18",3,"Programa Sename"
"1463",833,1462,6,0.374500006437302,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['conversar', 'mas', 'companero', 'curso', 'familia', 'amigo']","Compartir y conversar con la familia y la gente",845,"chile crece contigo peñaflor",13,13605,"6 a 9",10,"Otro"
"1464",835,1463,3,0.426600009202957,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['continuar', 'participar', 'movimiento', 'social', 'mayor', 'precaucion', 'cuidado']","Mayor asistencia a Diálogos/Cabildos",847,"programa mca fundación dem",13,13108,"14 a 18",6,"Programa Sename"
"1465",837,1464,4,0.357699990272522,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['acercar', 'población', 'mas', 'vulnerable', 'generar', 'trabajo', 'prevencion', 'diferente', 'area']","Ayudar y respetar a los compañeros",849,"centro internación provisoria y regimen cerrado",6,6106,"14 a 18",12,"Programa Sename"
"1466",844,1465,1,0.537000000476837,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['cuidar', 'planta', 'flor', 'endemica', 'isla']","Cuidar la convivencia",856,"chile crece contigo",5,5104,"6 a 9",8,"Otro"
"1467",846,1466,7,0.387800008058548,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['prometer', 'estudiar', 'unido']","Compromiso de obtener mejores notas",858,"opd 24 horas conchalí",13,13104,"Todos",281,"Establecimiento Educacional"
"1468",849,1467,7,0.266000002622604,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['referir', 'principalmente']","Compromiso de obtener mejores notas",861,"opd ancud",10,10202,"6 a 9",10,"Programa Sename"
"1469",852,1468,6,0.616900026798248,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['compartira', 'nina', 'nino', 'compartir']","Compartir y conversar con la familia y la gente",864,"cecosf norte grande",14,14101,"6 a 9",20,"Otro"
"1470",853,1469,3,0.128499999642372,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","[]","Mayor asistencia a Diálogos/Cabildos",865,"municipalidad de concón",5,5103,"6 a 9",10,"Otro"
"1471",854,1470,3,0.128499999642372,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","[]","Mayor asistencia a Diálogos/Cabildos",866,"municipalidad de concón",5,5103,"6 a 9",10,"Otro"
"1472",855,1471,3,0.128499999642372,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","[]","Mayor asistencia a Diálogos/Cabildos",867,"municipalidad de concón",5,5103,"6 a 9",10,"Otro"
"1473",856,1472,3,0.128499999642372,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","[]","Mayor asistencia a Diálogos/Cabildos",868,"municipalidad de concón",5,5103,"6 a 9",10,"Otro"
"1474",857,1473,5,0.307200014591217,"adulto, cambio, marcha, mejorar, ano, ir, nuevo, colegio, tiempo, acuerdo","['injusto']","Mejorar en el colegio",869,"municipalidad de concón",5,5103,"10 a 13",10,"Otro"
"1475",858,1474,5,0.307200014591217,"adulto, cambio, marcha, mejorar, ano, ir, nuevo, colegio, tiempo, acuerdo","['injusto']","Mejorar en el colegio",870,"municipalidad de concón",5,5103,"10 a 13",10,"Otro"
"1476",859,1475,5,0.307200014591217,"adulto, cambio, marcha, mejorar, ano, ir, nuevo, colegio, tiempo, acuerdo","['injusto']","Mejorar en el colegio",871,"municipalidad de concón",5,5103,"10 a 13",10,"Otro"
"1477",860,1476,5,0.307200014591217,"adulto, cambio, marcha, mejorar, ano, ir, nuevo, colegio, tiempo, acuerdo","['injusto']","Mejorar en el colegio",872,"municipalidad de concón",5,5103,"10 a 13",10,"Otro"
"1478",863,1477,5,0.358599990606308,"adulto, cambio, marcha, mejorar, ano, ir, nuevo, colegio, tiempo, acuerdo","['manifestacion', 'marchar', 'conjunto', 'causa', 'actual', 'pais']","Mejorar en el colegio",875,"oficina de protección de derechos de la infancia y adolescencia",2,2104,"10 a 13",62,"Oficina de Protección de Derechos"
"1479",1,1478,3,0.230399996042252,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['cuidar', 'mas', 'agua']","Mayor asistencia a Diálogos/Cabildos",2,"grupo scout rucamanqui (tropa 1)",6,6101,"10 a 13",8,"Otro"
"1480",2,1479,6,0.274699985980987,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['renunciar', 'presidente']","Compartir y conversar con la familia y la gente",3,"liceo   industrial",12,12101,"14 a 18",200,"Establecimiento Educacional"
"1481",10,1480,6,0.395000010728836,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['escuchar', 'resolver', 'conflicto']","Compartir y conversar con la familia y la gente",14,"municipalidad de salamanca",4,4204,"10 a 13",10,"Establecimiento Educacional"
"1482",14,1481,7,0.332100003957748,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['compromiso']","Compromiso de obtener mejores notas",18,"opd rinconada y chile crece contigo",5,5303,"10 a 13",9,"Oficina de Protección de Derechos"
"1483",25,1482,6,0.274699985980987,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['cuidar', 'agua']","Compartir y conversar con la familia y la gente",29,"chile crece contigo",8,8204,"6 a 9",18,"Establecimiento Educacional"
"1484",30,1483,9,0.4408999979496,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['informar', 'contingencia']","Cuidar el medio ambiente",34,"oficina de protección de derechos de nna",5,5603,"14 a 18",43,"Oficina de Protección de Derechos"
"1485",36,1484,4,0.31360000371933,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['tener', 'empresa', 'contaminar', 'persona']","Ayudar y respetar a los compañeros",40,"equipo comunal chile crece contigo",5,5107,"6 a 9",9,"Otro"
"1486",37,1485,7,0.266099989414215,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['rescatar', 'animal']","Compromiso de obtener mejores notas",41,"profesional seremi desarrollo social y familia",5,5105,"10 a 13",8,"Otro"
"1487",62,1486,9,0.305000007152557,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['cumplir_deberes']","Cuidar el medio ambiente",68,"oficina proteccion de derechos romeral",7,7306,"Todos",20,"Consejo Consultivo"
"1488",65,1487,7,0.415699988603592,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['disponibilidad', 'aprender', 'cosa', 'aportar', 'vida']","Compromiso de obtener mejores notas",71,"opd tierna infancia",6,6306,"10 a 13",15,"Establecimiento Educacional"
"1489",79,1488,9,0.305000007152557,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['botar_basura']","Cuidar el medio ambiente",87,"oficina de protección de derechos de la niñez y la adolescencia de santiago",13,13101,"Todos",18,"Oficina de Protección de Derechos"
"1490",121,1489,9,0.53549998998642,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['organizacion', 'educacion', 'popular']","Cuidar el medio ambiente",129,"consejo consultivo nnj san felipe  opd san felipe",5,5701,"14 a 18",40,"Consejo Consultivo"
"1491",181,1490,3,0.276199996471405,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['mas', 'respetuoso']","Mayor asistencia a Diálogos/Cabildos",189,"grupo de amigos",16,16108,"14 a 18",7,"Otro"
